id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,sum,sum_organic,sum_inorganic,sum_Phosphotransferase,sum_Transporters,sum_Two_component,occP_1_2,labP,orgP,secP_1_2,totP
SRR9888028,-0.492160354,2.661652785,-1.056309493,1.815814168,0.545169489,0.181770948,0.035753345,23.76865616,-2.26680273,11.09060128,-0.480595138,8.494142785,6.931309962,0.411230133,0.000899344,0.480165212,0.751136708,0.229418136
SRR9906328,0.111286533,-0.800056153,0.179453918,0.439952605,-0.057657834,-0.726048799,0.40509562,-10.41040976,-2.021904309,-2.195470498,-0.613858628,-3.786442798,-1.792733523,-0.434626435,-0.499303829,-0.344413771,-0.164119791,-0.494119346
SRR9906329,0.111286533,-0.800056153,0.179453918,0.439952605,-0.057657834,-0.726048799,0.40509562,-7.35146255,-2.053098158,-1.860156783,-0.914514489,-0.804486439,-1.719206682,-0.434626435,-0.499303829,-0.344413771,-0.164119791,-0.494119346
SRR9906330,0.111286533,-0.800056153,0.179453918,0.439952605,-0.057657834,-0.726048799,0.40509562,-10.99513487,-1.857730427,-2.290887533,-1.002252165,-3.852247591,-1.992017149,-0.434626435,-0.499303829,-0.344413771,-0.164119791,-0.494119346
SRR24268004,1.474120224,-0.070225867,-0.893116031,1.18188821,-0.380385589,-0.696416172,-0.055510735,-4.920983165,-0.369545102,-0.198150774,0.225258819,-1.829310939,-2.74923517,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR24268005,1.474120224,-0.070225867,-0.893116031,1.18188821,-0.380385589,-0.696416172,-0.055510735,-5.562407421,-1.470663312,-0.251080402,0.271666196,-3.598799761,-0.513530141,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR24270361,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-10.64184699,-1.566684637,-2.29718533,0.012989084,-5.206924207,-1.584041903,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270362,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-11.81935676,-1.136286224,-2.846876181,0.402362305,-6.153865147,-2.084691512,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270363,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-13.61677111,-1.276579168,-2.54321208,-0.686858392,-6.656703033,-2.453418434,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270364,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-13.79354156,-1.725208447,-2.817106245,-0.423777645,-6.970013163,-1.85743606,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270365,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-11.46745807,-1.919558427,-2.59128872,0.423793689,-5.47453841,-1.905866199,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270366,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-11.68691244,-1.666720238,-2.638635912,0.086594808,-5.263222854,-2.204928246,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270367,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-11.74810159,-1.526744205,-2.359411008,-0.32167713,-5.718735128,-1.82153412,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270368,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-13.62211153,-1.815646704,-3.004734491,-0.023033657,-6.419054978,-2.359641702,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270369,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-11.26144355,-0.820197661,-2.663394574,-0.046216735,-5.376030207,-2.355604374,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270370,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-13.91253611,-1.76309661,-2.932529589,-0.054264871,-6.471962498,-2.690682541,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270371,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-11.8660306,-1.734452333,-2.434747491,0.526633725,-5.799434532,-2.42402997,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24270372,0.329985374,0.487309884,-1.422079773,-1.107773199,0.393353934,-0.431682261,0.301595383,-15.47630948,-2.166494907,-2.873416683,-0.386128568,-7.585238413,-2.465030913,0.452023285,-0.58144527,-0.99272507,-0.776612401,-0.173695721
SRR24579362,0.43582117,0.646501597,-1.321408384,-0.164579838,0.222871411,-0.170700468,0.174447496,-8.22105181,-1.583001483,-1.917552454,0.146018214,-4.330365796,-0.536150291,-0.209101922,-0.683606193,-0.503910348,-0.160566038,-0.703612192
SRR24579363,0.43504759,0.735370892,-1.594665917,-0.309083216,0.170405181,-0.312234396,0.258528502,-9.627340413,-1.163049102,-2.095507356,-0.101158769,-4.804586317,-1.463038869,-0.767491616,0.744606977,1.565142729,-0.459118399,-0.028203174
SRR24579364,1.369077428,0.365666264,-1.507686143,-0.651692318,-0.000421734,-0.359988198,0.213926004,-11.56251038,-1.44417909,-2.202165576,-0.24760241,-5.654111715,-2.01445159,-0.016497535,-0.747262789,-1.171990726,-0.995239323,-0.494119346
SRR24579366,1.811277942,-0.765582473,-1.159598748,0.203277616,-0.068842219,-0.553588055,0.079839459,-0.455777326,-1.594241815,-1.103429975,1.34729577,0.839110444,0.055488249,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR24579367,0.34014842,0.454148363,-1.376662271,-0.883808985,0.435466304,-0.226006213,0.097358593,-10.53676898,-1.789488769,-2.042364895,-0.143724669,-4.798828362,-1.762362282,-0.434626435,-0.499303829,-0.344413771,-0.164119791,-0.494119346
SRR24579368,1.154397484,0.344599234,-1.74606684,-0.715024297,0.891110722,0.886290017,0.656176726,-11.66670212,-1.517625189,-2.681814783,0.040117276,-5.54783588,-1.959543549,2.767543781,1.394322655,2.777206855,3.300779668,2.24498625
SRR24579369,0.399761128,0.463045901,-1.774465598,-1.476312957,0.498558313,-0.387463018,0.01461972,-10.91648581,-1.915322785,-2.228888109,-0.422745501,-4.584831605,-1.764697808,0.411230133,0.000899344,0.480165212,0.751136708,0.229418136
SRR24579370,0.258516857,-0.156896666,-0.896773752,0.179704239,0.0891326,-0.466416864,0.509144774,-8.779120684,-1.183279541,-1.908436205,-0.317883143,-3.6889875,-1.680534296,-0.837923192,0.461438018,-0.645962413,-0.85779473,-0.028203174
SRR24579371,1.463058917,-0.617752549,-0.381495259,0.972696476,-0.372240757,-0.776956247,-0.179796043,-9.900891015,-2.015144878,-2.390438155,-0.158859352,-3.710986051,-1.625462579,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR24579372,1.435335366,-0.516242886,-0.182138788,0.823209316,-0.221715135,-0.519326325,0.066902807,-6.573814021,0.692487048,-2.09985431,-0.223714709,-3.391714485,-1.551017566,-0.15656677,-0.770943776,-0.742193951,-1.272309227,-0.494119346
SRR24579373,1.275347436,-0.777610746,-0.793578863,1.078836787,0.584704951,-0.448626545,-0.000723849,-0.956193916,-1.970835234,-1.110178529,0.53205657,2.17178034,-0.579017063,-1.012314495,0.335548994,0.916682159,-0.735983862,-0.375314691
SRR24579374,1.719576137,-0.645334555,-0.5486396,0.661929975,-0.013897036,-0.347191757,-0.141142015,-8.292030078,0.269279076,-2.193557185,-0.087296512,-4.651199666,-1.629255791,-0.254153291,1.602308669,2.924816893,0.121406011,0.699611449
SRR24579375,1.00247567,0.633352094,-2.485082864,-0.412338296,-0.860938965,-0.12383819,-0.236096023,-4.084848582,-2.022030812,1.047704493,-0.186705371,-2.477530382,-0.446286509,-0.685169467,-0.885245322,-0.87260442,-0.615219383,-1.009639579
SRR24579376,0.554812005,0.457496868,-1.649024335,-0.0614494,-0.008548085,-0.119773288,0.312791207,-5.607918008,-1.830757328,-1.599889362,0.202270732,-1.730824225,-0.648717824,0.519001558,-0.37521676,0.059974753,0.534785875,-0.235570414
SRR24579377,0.272061247,0.942345853,-1.724373092,-0.343824406,-0.125341351,0.010530887,0.2893783,-5.898925644,-1.675371584,-1.681933797,0.751547587,-1.797722962,-1.495444888,0.519001558,-0.37521676,0.059974753,0.534785875,-0.235570414
SRR24579378,2.023579469,0.109210819,-1.591799007,0.623825905,-0.09876781,-1.506017996,-0.06425757,-1.293685207,-1.729848176,-1.359019551,1.4889635,1.409875652,-1.103656633,-1.392113192,-0.299030663,-0.089286867,-1.165490756,-0.913795774
SRR24579379,0.484612622,0.541164521,-1.620269363,-1.346345564,0.174033664,0.689471114,0.330418867,-6.332099794,-1.235662033,-2.107770065,-0.227175354,-1.891525822,-0.86996652,0.519001558,-0.37521676,0.059974753,0.534785875,-0.235570414
SRR24579380,1.020746244,0.216661799,-2.00262667,-0.834099811,0.795837187,-0.039969352,0.112950907,-10.04876249,-1.625576581,-2.351598221,-0.208248943,-4.369415532,-1.493923209,0.227760531,-0.498572446,-0.165579018,0.256645599,-0.42278692
SRR24627342,-0.580186978,-1.754060312,0.749067559,-1.341301109,-0.716305147,-0.101097696,0.191877713,2.673121797,1.408954203,-0.406240654,-0.655135742,2.407018573,-0.081474583,-1.605005615,-0.727068908,-1.763987355,-1.377201118,-0.991198764
SRR24627353,-0.580186978,-1.754060312,0.749067559,-1.341301109,-0.716305147,-0.101097696,0.191877713,3.164018755,2.840522477,-0.09816337,-0.716908175,1.27609541,-0.137527587,-1.605005615,-0.727068908,-1.763987355,-1.377201118,-0.991198764
SRR24627354,-0.580186978,-1.754060312,0.749067559,-1.341301109,-0.716305147,-0.101097696,0.191877713,9.123388468,1.772486692,0.9725059,-0.652364141,5.951641621,1.079118395,-1.605005615,-0.727068908,-1.763987355,-1.377201118,-0.991198764
SRR24767386,-0.070011888,0.353411708,-1.017407263,0.144413084,-0.345329594,-0.099872892,0.46321162,-2.128904524,-1.529185776,-2.294523776,-0.453304988,3.158280327,-1.010170311,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR24767387,0.068453641,-0.695309828,-0.554448796,-0.224639674,-0.695462026,-0.356378463,0.470573883,-7.206490255,-1.391121289,-1.932003399,-0.688234025,-2.132657812,-1.062473731,-1.473821135,-1.11383907,-1.357467733,-1.288577252,-1.38303645
SRR24767388,0.068453641,-0.695309828,-0.554448796,-0.224639674,-0.695462026,-0.356378463,0.470573883,-3.805722229,0.071740583,-1.186838406,-0.402783699,-2.077435052,-0.210405655,-1.473821135,-1.11383907,-1.357467733,-1.288577252,-1.38303645
SRR24767389,0.068453641,-0.695309828,-0.554448796,-0.224639674,-0.695462026,-0.356378463,0.470573883,-8.687247253,-1.049391985,-2.227826907,-0.073577707,-4.078776275,-1.257674378,-1.473821135,-1.11383907,-1.357467733,-1.288577252,-1.38303645
SRR24767390,0.041113782,-0.445581944,-0.394701549,-0.334955414,-1.116718402,-0.106476751,0.502196391,7.991070641,0.067687116,0.755563012,-0.659971008,3.235231311,4.59256021,-0.35167403,1.210228922,-0.136712359,-0.430607512,0.699611449
SRR24767391,0.041113782,-0.445581944,-0.394701549,-0.334955414,-1.116718402,-0.106476751,0.502196391,5.564382824,-0.430449698,0.709064474,1.428909391,0.997125861,2.859732796,-0.35167403,1.210228922,-0.136712359,-0.430607512,0.699611449
SRR24767392,0.041113782,-0.445581944,-0.394701549,-0.334955414,-1.116718402,-0.106476751,0.502196391,11.40023552,-1.538981781,3.092657855,0.965236251,4.058040362,4.823282829,-0.35167403,1.210228922,-0.136712359,-0.430607512,0.699611449
SRR24767396,-0.340877739,0.858758536,-2.4440578,-1.112045609,0.008310658,0.153868612,-0.006536216,-15.67427084,-2.022126018,-2.153621841,-1.007622799,-7.264348413,-3.226551765,-1.09504619,-1.058849176,-1.190036448,-1.006658975,-1.273117786
SRR24767397,-0.340877739,0.858758536,-2.4440578,-1.112045609,0.008310658,0.153868612,-0.006536216,-9.394085451,0.494723982,-1.950160498,-1.118404797,-4.80446487,-2.015779268,-1.09504619,-1.058849176,-1.190036448,-1.006658975,-1.273117786
SRR24767398,-0.340877739,0.858758536,-2.4440578,-1.112045609,0.008310658,0.153868612,-0.006536216,-14.79703845,-2.219191953,-2.12525346,-1.065523887,-6.385139086,-3.001930068,-1.09504619,-1.058849176,-1.190036448,-1.006658975,-1.273117786
SRR24767399,0.173188455,-0.076217491,-2.008689517,-0.420682679,-0.299102258,0.269477915,0.226316696,8.748322598,2.442950778,0.60958705,-0.123264382,6.791570674,-0.972521522,-0.209101922,-0.683606193,-0.503910348,-0.160566038,-0.703612192
SRR24767400,0.001088156,0.669283467,-0.462954898,1.228891085,0.0042575,-0.292256525,0.360093141,-5.098359715,-1.296651596,-1.230668838,-0.46443928,-1.363313,-0.743287,0.830334301,-0.408528916,-0.119387584,-0.919178245,0.229418136
SRR24767401,0.173188455,-0.076217491,-2.008689517,-0.420682679,-0.299102258,0.269477915,0.226316696,-4.650392071,0.027124156,-1.19698897,-0.627985933,-1.447542331,-1.404998992,-0.209101922,-0.683606193,-0.503910348,-0.160566038,-0.703612192
SRR24767402,0.173188455,-0.076217491,-2.008689517,-0.420682679,-0.299102258,0.269477915,0.226316696,10.97918341,0.834305906,-0.186455388,-0.024728795,9.543882216,0.812179471,-0.209101922,-0.683606193,-0.503910348,-0.160566038,-0.703612192
SRR24767403,0.259037757,0.507381428,-0.733094888,-0.349299264,-1.221123888,-0.151346709,0.057667561,-5.346620925,-1.383743829,-1.473553884,-0.228820774,-2.257277025,-0.003225414,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR24767404,0.259037757,0.507381428,-0.733094888,-0.349299264,-1.221123888,-0.151346709,0.057667561,2.874067071,-2.12896899,2.652106989,-0.830926745,3.450665297,-0.268809478,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR24767405,0.259037757,0.507381428,-0.733094888,-0.349299264,-1.221123888,-0.151346709,0.057667561,1.815383413,-0.230329481,1.170546186,-1.07583445,1.844099393,0.106901766,-1.06982681,0.104322526,-0.888835237,-1.061530228,-0.375314691
SRR24767406,1.833983906,-0.053275887,-1.080159946,0.629993534,0.016600353,1.028319957,0.199507331,-0.148805122,-0.29886944,-0.173341159,-0.772746625,2.267648082,-1.17149598,-1.09504619,-1.058849176,-1.190036448,-1.006658975,-1.273117786
SRR24767407,1.833983906,-0.053275887,-1.080159946,0.629993534,0.016600353,1.028319957,0.199507331,-6.685566783,-1.546641282,-0.822674906,-0.516496313,-2.325028584,-1.474725698,-1.09504619,-1.058849176,-1.190036448,-1.006658975,-1.273117786
SRR24767408,1.833983906,-0.053275887,-1.080159946,0.629993534,0.016600353,1.028319957,0.199507331,-6.552486318,-1.44967205,-0.583813443,-0.965182904,-2.118047752,-1.43577017,-1.09504619,-1.058849176,-1.190036448,-1.006658975,-1.273117786
SRR24767409,-0.070011888,0.353411708,-1.017407263,0.144413084,-0.345329594,-0.099872892,0.46321162,-8.098887315,-1.500513113,-1.509893824,-1.081754161,-2.305182052,-1.701544165,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR24767410,-0.070011888,0.353411708,-1.017407263,0.144413084,-0.345329594,-0.099872892,0.46321162,-1.032063833,-1.6510858,-1.806944489,-0.91298725,3.827500934,-0.488547228,-0.060033095,-0.277785424,0.020756849,0.241208116,-0.173695721
SRR24767411,0.001088156,0.669283467,-0.462954898,1.228891085,0.0042575,-0.292256525,0.360093141,-4.05823278,-0.003316257,-1.148997023,-0.657887187,-1.890772587,-0.357259727,0.830334301,-0.408528916,-0.119387584,-0.919178245,0.229418136
SRR24767412,0.001088156,0.669283467,-0.462954898,1.228891085,0.0042575,-0.292256525,0.360093141,-1.785100741,-0.635663077,-1.472185328,-0.84188445,2.438393034,-1.27376092,0.830334301,-0.408528916,-0.119387584,-0.919178245,0.229418136
SRR24772018,1.838768139,0.085046482,0.235277363,-0.156851855,0.404893013,-0.815449197,-0.519995286,28.49179128,6.513216288,5.697760984,2.353536271,16.99498484,-3.067707101,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772019,1.838768139,0.085046482,0.235277363,-0.156851855,0.404893013,-0.815449197,-0.519995286,-4.012164886,-2.26680273,9.433918688,-1.195742352,-6.156239362,-3.82729913,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772020,1.778981903,0.0785543,0.22615605,-0.1576064,0.429108642,-0.853215508,-0.49776081,6.340728328,-2.26680273,-1.320894954,-1.195742352,14.16978349,-3.045615124,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772021,1.778981903,0.0785543,0.22615605,-0.1576064,0.429108642,-0.853215508,-0.49776081,2.511801556,-2.26680273,14.78587788,-1.195742352,-4.827887214,-3.98364403,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772022,1.781312975,0.078831582,0.225956003,-0.157655762,0.428255275,-0.851473764,-0.495661198,-10.4661327,-2.131949594,-3.222272527,-1.195742352,-0.333725609,-3.58244262,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772023,1.781312975,0.078831582,0.225956003,-0.157655762,0.428255275,-0.851473764,-0.495661198,-20.48643765,-1.705306248,-3.63837106,-1.195742352,-9.864867665,-4.082150322,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772026,0.753042266,0.331146458,0.594393657,-0.23932721,0.179047583,-1.149897442,-0.517725354,27.87923722,1.263317237,1.417226561,-0.016217584,26.99233161,-1.777420599,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772027,0.753042266,0.331146458,0.594393657,-0.23932721,0.179047583,-1.149897442,-0.517725354,28.57084112,10.76538281,0.094568855,0.537734538,16.86614063,0.307014279,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772028,0.753042266,0.331146458,0.594393657,-0.23932721,0.179047583,-1.149897442,-0.517725354,39.67356046,10.69122978,-0.368483697,-0.426018059,28.82049036,0.956342076,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772029,0.753042266,0.331146458,0.594393657,-0.23932721,0.179047583,-1.149897442,-0.517725354,20.60457575,7.497795789,-1.333404058,-1.195742352,5.539596621,10.09632975,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772030,1.005401622,0.118780521,0.730948633,-0.998664176,-0.365429505,-0.989335788,-0.711942247,39.44890787,11.91255273,2.477449447,5.308071515,13.47570927,6.275124901,-1.066821502,-0.873156835,-0.960705951,-0.848184544,-1.034892895
SRR24772031,1.781318648,0.078827534,0.225972502,-0.157644104,0.428254624,-0.851481357,-0.495660523,36.76354219,9.852516163,-0.864587209,3.230593988,27.97025743,-3.425238181,-0.89417908,-1.041813434,-1.20768097,-1.536240345,-1.034892895
SRR24772032,1.005401622,0.118780521,0.730948633,-0.998664176,-0.365429505,-0.989335788,-0.711942247,-7.798915201,0.216894841,-3.462504871,-1.195742352,-0.155113979,-3.20244884,-1.066821502,-0.873156835,-0.960705951,-0.848184544,-1.034892895
SRR24772033,1.005401622,0.118780521,0.730948633,-0.998664176,-0.365429505,-0.989335788,-0.711942247,-8.420934026,-2.26680273,8.482575185,-1.195742352,-9.358813807,-4.082150322,-1.066821502,-0.873156835,-0.960705951,-0.848184544,-1.034892895
SRR24772034,1.005401622,0.118780521,0.730948633,-0.998664176,-0.365429505,-0.989335788,-0.711942247,22.5209232,7.778950214,-1.107826931,-1.195742352,5.638677798,11.40686447,-1.066821502,-0.873156835,-0.960705951,-0.848184544,-1.034892895
SRR24772035,2.129914233,0.502297687,1.03404447,0.107050978,-0.518465159,-0.733419658,-0.692659396,40.72924355,0.781919291,6.999339132,1.446915991,32.61903916,-1.117970024,-0.15656677,-0.770943776,-0.742193951,-1.272309227,-0.494119346
SRR24772036,2.129914233,0.502297687,1.03404447,0.107050978,-0.518465159,-0.733419658,-0.692659396,37.0873986,11.39247052,-1.741293551,3.64200973,24.00683432,-0.212622426,-0.15656677,-0.770943776,-0.742193951,-1.272309227,-0.494119346
